numero_precatorio;numero_processo;beneficiario;cpf_cnpj_beneficiario;valor_original;valor_atualizado;data_requisicao;data_atualizacao;tipo;status;entidade_devedora;id_entidade;regime;ordem_cronologica;observacoes;timestamp_extracao
2021.09178-8;;Não informado;;394742.31;571419.21;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2021.09203-2;;Não informado;;7183.97;11103.29;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2021.09366-7;;Não informado;;17400.87;27035.95;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2021.09367-5;;Não informado;;3728.76;5793.43;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2021.09360-8;;Não informado;;3728.76;5793.43;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2021.09437-0;;Não informado;;27229.78;42524.94;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2021.09436-1;;Não informado;;13269.32;20722.79;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2021.09541-4;;Não informado;;56087.61;10052.63;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2021.09722-0;;Não informado;;15470.49;25208.40;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2021.09695-0;;Não informado;;36097.84;58819.64;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2021.09776-0;;Não informado;;9359.71;14773.84;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2021.09779-4;;Não informado;;9978.74;16457.75;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2021.09764-6;;Não informado;;29936.75;49374.11;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2021.09899-5;;Não informado;;50519.62;3014.08;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2021.09943-6;;Não informado;;21651.25;36638.64;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2021.09929-0;;Não informado;;243283.32;297672.61;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2021.10046-9;;Não informado;;24783.99;38739.01;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2021.10099-0;;Não informado;;9014.05;13839.82;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2021.10111-2;;Não informado;;18819.02;28893.97;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2021.10141-4;;Não informado;;130253.00;141026.48;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2021.10142-2;;Não informado;;32563.20;55549.46;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2021.10179-1;;Não informado;;250355.30;313492.76;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2021.10180-5;;Não informado;;115508.70;181767.27;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2021.10346-8;;Não informado;;296698.38;531636.80;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2021.10360-3;;Não informado;;48366.75;5190.66;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2021.10570-3;;Não informado;;52849.81;90652.14;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2021.10459-6;;Não informado;;34231.84;57771.06;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.00187-1;;Não informado;;5167.57;8546.90;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.00009-3;;Não informado;;7586.12;12084.17;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.03349-8;;Não informado;;104572.09;82796.84;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.00435-8;;Não informado;;11240.09;17600.30;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.00434-0;;Não informado;;22705.69;41027.19;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.00465-0;;Não informado;;5527.66;8674.16;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.00590-7;;Não informado;;50106.17;81597.11;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.00673-3;;Não informado;;22949.80;36727.40;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.00684-9;;Não informado;;61518.13;20516.75;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.00769-1;;Não informado;;116228.73;107488.93;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.00771-3;;Não informado;;49812.29;80912.80;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.01003-0;;Não informado;;61526.52;18942.27;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.00939-2;;Não informado;;49159.10;75380.70;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.01039-0;;Não informado;;21780.70;33629.66;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.01727-1;;Não informado;;15705.63;26685.09;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.01919-3;;Não informado;;62822.56;106740.44;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.02707-2;;Não informado;;5780.18;9183.57;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.01667-4;;Não informado;;73965.90;28401.46;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.02406-5;;Não informado;;101648.56;174247.18;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.01708-5;;Não informado;;64072.27;100750.86;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.02105-8;;Não informado;;7373.90;11513.40;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.02106-6;;Não informado;;17205.79;26864.64;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.01939-8;;Não informado;;116522.60;108885.38;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.01941-0;;Não informado;;28646.83;46754.90;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.02079-5;;Não informado;;17190.30;27967.16;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.02236-4;;Não informado;;56760.29;92140.35;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.01966-5;;Não informado;;24650.56;39922.34;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.03237-8;;Não informado;;15863.35;24933.32;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.03223-8;;Não informado;;6798.58;10685.71;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.02593-2;;Não informado;;7414.36;11608.16;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.02592-4;;Não informado;;17300.18;27085.72;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.02659-9;;Não informado;;34953.81;57229.14;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.03262-9;;Não informado;;15344.13;26355.11;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.02760-9;;Não informado;;35802.97;61495.24;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.03258-0;;Não informado;;9638.23;15662.90;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.03015-4;;Não informado;;22489.22;36546.79;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.03053-7;;Não informado;;85908.35;166040.51;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.02834-6;;Não informado;;197735.14;382175.23;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.03089-8;;Não informado;;67518.54;21438.38;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.02941-5;;Não informado;;28936.52;44057.09;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.03291-2;;Não informado;;8117.64;12600.45;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.04719-7;;Não informado;;6340.94;10210.42;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.03522-9;;Não informado;;14795.51;23824.27;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.03916-0;;Não informado;;34038.63;53893.76;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.04406-6;;Não informado;;220890.24;377090.04;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.04393-0;;Não informado;;108812.61;185758.10;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.04161-0;;Não informado;;5151.67;8163.72;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.04084-2;;Não informado;;15419.44;24929.18;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.03896-1;;Não informado;;6608.34;10683.94;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.04191-1;;Não informado;;20001.91;31913.67;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2021.07671-1;;Não informado;;27430.44;46251.94;;;comum;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2021.07544-8;;Não informado;;16544.51;26171.52;;;comum;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2021.07539-1;;Não informado;;17864.40;48295.38;;;comum;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2021.07705-0;;Não informado;;22734.43;40556.31;;;comum;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2021.09075-7;;Não informado;;13788.70;23328.40;;;comum;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2021.09658-5;;Não informado;;479599.45;1219552.72;;;comum;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2021.10293-3;;Não informado;;86143.38;138902.64;;;comum;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.00055-7;;Não informado;;1150747.03;1891421.93;;;comum;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2021.10517-7;;Não informado;;94121.90;155993.62;;;comum;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.00248-7;;Não informado;;21176.14;38810.66;;;comum;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.00908-2;;Não informado;;68513.87;111228.51;;;comum;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.02158-9;;Não informado;;16068.28;26129.43;;;comum;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.04796-0;;Não informado;;100851.05;80013.09;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.04851-7;;Não informado;;29605.42;48064.62;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.04806-1;;Não informado;;58227.34;12849.31;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.04893-2;;Não informado;;10672.23;17455.22;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.04874-6;;Não informado;;15669.85;25086.30;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.04903-3;;Não informado;;62316.13;98374.70;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.04917-3;;Não informado;;73252.95;116132.18;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.04927-0;;Não informado;;104743.26;177823.20;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.04932-7;;Não informado;;207004.01;351431.81;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05054-6;;Não informado;;61316.66;102183.50;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05048-1;;Não informado;;68810.21;23454.61;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05222-0;;Não informado;;32229.80;48530.45;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05002-3;;Não informado;;111750.35;175963.57;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.04999-8;;Não informado;;260750.82;334875.35;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05004-0;;Não informado;;52307.74;4208.25;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05006-6;;Não informado;;13076.93;21113.84;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.04994-7;;Não informado;;52257.50;1775.70;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05009-0;;Não informado;;13064.37;20514.05;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05227-1;;Não informado;;56830.28;94038.89;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05226-3;;Não informado;;85245.42;61599.30;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05176-3;;Não informado;;43007.90;67314.73;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05058-9;;Não informado;;36817.02;58301.00;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05057-0;;Não informado;;15778.72;24886.06;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05177-1;;Não informado;;18431.96;28849.18;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05076-7;;Não informado;;40700.40;63553.09;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05079-1;;Não informado;;17443.02;27237.03;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05075-9;;Não informado;;27693.59;43300.91;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05077-5;;Não informado;;11868.67;18557.52;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05151-8;;Não informado;;20855.27;35202.63;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05106-2;;Não informado;;25242.43;37761.45;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05433-9;;Não informado;;15530.48;24444.36;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05430-4;;Não informado;;32120.69;50556.68;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05375-8;;Não informado;;43956.86;72621.20;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05445-2;;Não informado;;29036.51;44993.43;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05449-5;;Não informado;;12444.22;19282.90;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05392-8;;Não informado;;20637.89;32533.24;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05367-7;;Não informado;;66309.64;110224.70;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05533-5;;Não informado;;15227.66;23797.57;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05455-0;;Não informado;;126897.21;119651.30;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05295-6;;Não informado;;49502.44;161.74;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05297-2;;Não informado;;26655.16;43327.01;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05389-8;;Não informado;;71267.55;37293.98;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05391-0;;Não informado;;61912.22;101337.24;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05557-2;;Não informado;;14900.93;23867.23;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05556-4;;Não informado;;6386.12;10228.82;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05532-7;;Não informado;;77673.30;45787.36;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05537-8;;Não informado;;11170.56;18421.06;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05565-3;;Não informado;;17450.39;1215.60;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05566-1;;Não informado;;10695.40;17701.80;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05568-8;;Não informado;;95731.53;163358.90;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05567-0;;Não informado;;246587.00;344492.63;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05953-5;;Não informado;;5571.96;8998.99;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.06029-0;;Não informado;;7297.98;11501.71;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05986-1;;Não informado;;36326.90;59472.31;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05996-9;;Não informado;;15568.65;25488.09;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05843-1;;Não informado;;108214.43;93658.81;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.06031-2;;Não informado;;11164.86;17696.42;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05861-0;;Não informado;;83702.34;46163.67;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05875-0;;Não informado;;142957.47;254773.08;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05819-9;;Não informado;;46412.37;73601.40;;;alimentar;cancelado;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05821-0;;Não informado;;361079.10;570759.54;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.05820-2;;Não informado;;28448.83;45499.46;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.06115-7;;Não informado;;75121.91;114372.26;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.06627-2;;Não informado;;10000.00;23657.08;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.06103-3;;Não informado;;71716.54;31308.91;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.06130-0;;Não informado;;92777.63;140877.52;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.06090-8;;Não informado;;36548.32;54968.53;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.06498-9;;Não informado;;16727.71;27395.02;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.07101-2;;Não informado;;6707.08;21257.42;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.06557-8;;Não informado;;12691.29;20689.27;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.06653-1;;Não informado;;6285.52;9833.69;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.06292-7;;Não informado;;57933.09;111263.51;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.06294-3;;Não informado;;107590.01;126850.83;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.06298-6;;Não informado;;21356.85;33642.57;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.06301-0;;Não informado;;9152.93;14418.24;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.06390-7;;Não informado;;27733.45;68747.00;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.06395-8;;Não informado;;38873.99;16252.84;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.06397-4;;Não informado;;34693.88;5794.40;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.06388-5;;Não informado;;38113.70;93793.21;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.06928-0;;Não informado;;5000.41;8201.87;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.06709-0;;Não informado;;39761.84;60380.82;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.06548-9;;Não informado;;35031.36;1518.71;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.06404-0;;Não informado;;34346.15;54568.75;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.06400-8;;Não informado;;14719.77;23386.59;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.06409-1;;Não informado;;19404.54;30300.48;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.06416-4;;Não informado;;8316.23;12985.92;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.06534-9;;Não informado;;15861.67;24909.69;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.06506-3;;Não informado;;209878.63;327208.13;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.06436-9;;Não informado;;344013.01;617296.29;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.06575-6;;Não informado;;9109.30;14226.02;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.06578-0;;Não informado;;21255.03;33194.04;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.06582-9;;Não informado;;52349.88;82733.02;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.06599-3;;Não informado;;39665.69;3921.77;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
2022.06610-8;;Não informado;;16757.65;26302.65;;;alimentar;pendente;MUNICÍPIO DE PETRÓPOLIS;22;especial;;;2025-11-19
